LSID,Sample Type,Project,Destination,UKB Dispatch Date,Child Sample Type,Extraction Method,Child LSID,Child Volume,Child Concentration,RIN,Average Fragment Size,OD Ratio,QC Status,Returned to UKB,Child Sample Destroyed
1022047288,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022047641,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022047656,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819027,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819037,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819084,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819118,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819145,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819172,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819198,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1020819260,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048375,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048446,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048452,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048755,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048853,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022048878,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022049141,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051323,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051211,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051496,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051619,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051632,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051781,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051797,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051798,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1022051932,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602482,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602630,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602678,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602828,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602848,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023605003,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023605010,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023605107,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602520,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602540,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602652,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602730,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023602843,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023604920,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023605083,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023605121,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024694579,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024696567,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024696636,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024696742,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024696743,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024696838,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024697015,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1024698580,RNA blood,Transcriptomics Pilot,Southampton,TBC,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465792,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466072,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466088,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466254,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466271,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466400,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466535,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466620,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465800,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465872,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465965,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466447,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466622,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466666,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466740,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466742,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465799,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465888,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465920,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465958,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465968,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025465991,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466044,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466163,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025466734,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556922,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556985,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557031,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557122,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557367,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557479,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557547,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025463486,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025463664,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025463669,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025463855,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025463901,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025464015,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025464207,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025464223,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556833,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556837,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556843,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556910,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557001,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557181,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557271,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557399,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557689,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557735,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557833,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558049,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558058,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558097,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558146,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558208,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556774,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556953,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557073,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557243,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557326,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557340,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557491,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557525,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556724,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556741,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556769,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025556931,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557175,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557221,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557323,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557490,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557778,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557925,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558027,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558137,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558166,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558347,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558450,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558520,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557847,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557878,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557981,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558256,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558258,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558372,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558461,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558487,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557766,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557799,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557843,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557882,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558051,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558090,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558286,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558441,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557822,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025557911,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558282,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558324,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558327,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558328,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558400,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025558407,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128481,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128516,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128592,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128610,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128683,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025128992,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025129024,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025129160,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025555015,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1025555127,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163106,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163141,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163154,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163535,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028165649,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028165792,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163206,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163349,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163355,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163384,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163387,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028163447,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028165510,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028165621,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349469,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349639,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349659,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349676,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349802,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349961,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028349964,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1028350268,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802529,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802546,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802552,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802570,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802585,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802593,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802594,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802603,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802548,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802550,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802566,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1021802571,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
